job_id,trader_id,seeker_id,job_type,skill_required,status,trader_rating,seeker_rating,amount_paid,economic_context,created_at,updated_at
JOB_00176,T_100566,S_504606,One-off,Stock Counting,Paid,4,4,3950.7,Normal,2026-02-16 21:47:21.640101,2026-02-17 17:47:21.640101
JOB_00177,T_100731,S_500251,Full-time,Driving,Paid,1,4,5880.59,Rainy_Day,2026-02-14 21:47:21.642241,2026-02-15 19:47:21.642241
JOB_00178,T_100059,S_503723,On-call,Logistics,Paid,5,2,6979.21,Fuel_Scarcity,2026-04-18 21:47:21.644341,2026-04-19 05:47:21.644341
JOB_00179,T_100822,S_503078,Part-time,Packaging,Paid,1,5,7506.31,Normal,2026-03-16 21:47:21.646441,2026-03-17 08:47:21.646441
JOB_00180,T_100342,S_501612,Full-time,Heavy Lifting,Paid,2,1,3547.58,Rainy_Day,2026-02-24 21:47:21.648546,2026-02-25 15:47:21.648546
JOB_00181,T_100300,S_503691,Full-time,Packaging,Paid,1,1,3169.35,Normal,2026-03-06 21:47:21.650644,2026-03-07 05:47:21.650644
JOB_00182,T_100927,S_501850,Part-time,Heavy Lifting,Paid,3,4,10736.62,Normal,2026-03-01 21:47:21.653444,2026-03-02 05:47:21.653444
JOB_00183,T_100803,S_501850,One-off,Heavy Lifting,Paid,3,4,4781.19,Normal,2026-02-23 21:47:21.657443,2026-02-24 06:47:21.657443
JOB_00184,T_100053,S_504677,On-call,Heavy Lifting,Paid,1,3,10603.4,Fuel_Scarcity,2026-05-05 21:47:21.659762,2026-05-06 13:47:21.659762
JOB_00185,T_100138,S_504845,Part-time,Stock Counting,Paid,4,3,5121.35,Fuel_Scarcity,2026-04-23 21:47:21.661919,2026-04-24 04:47:21.661919
JOB_00186,T_100993,S_501589,Full-time,Stock Counting,Paid,3,4,9937.38,Normal,2026-05-03 21:47:21.664051,2026-05-04 16:47:21.664051
JOB_00187,T_100780,S_500878,Part-time,Logistics,Paid,5,5,3793.15,Rainy_Day,2026-03-27 21:47:21.666174,2026-03-28 20:47:21.666174
JOB_00188,T_100043,S_503361,Part-time,Sales,Paid,2,1,6539.39,Normal,2026-03-05 21:47:21.668612,2026-03-06 09:47:21.668612
JOB_00189,T_100697,S_500054,One-off,Sales,Paid,4,1,4740.55,Fuel_Scarcity,2026-03-09 21:47:21.671714,2026-03-10 18:47:21.671714
JOB_00190,T_100594,S_501226,One-off,Sales,Paid,4,4,6174.91,Rainy_Day,2026-03-27 21:47:21.674024,2026-03-28 17:47:21.674024
JOB_00191,T_100425,S_502843,On-call,Logistics,Paid,2,2,8852.11,Normal,2026-03-20 21:47:21.676175,2026-03-21 08:47:21.676175
JOB_00192,T_100941,S_503743,Full-time,Packaging,Paid,1,5,5200.65,Rainy_Day,2026-04-29 21:47:21.678309,2026-04-30 13:47:21.678309
JOB_00193,T_100218,S_501442,Full-time,Heavy Lifting,Paid,3,2,3821.84,Rainy_Day,2026-03-27 21:47:21.680427,2026-03-28 17:47:21.680427
JOB_00194,T_100514,S_504292,On-call,Driving,Paid,1,4,9527.26,Normal,2026-04-08 21:47:21.682403,2026-04-09 09:47:21.682403
JOB_00195,T_100981,S_501862,On-call,Heavy Lifting,Paid,2,3,7916.41,Normal,2026-04-20 21:47:21.684195,2026-04-21 06:47:21.684195
JOB_00196,T_100750,S_500128,Full-time,Sales,Paid,5,4,10920.79,Rainy_Day,2026-02-28 21:47:21.687366,2026-03-01 04:47:21.687366
JOB_00197,T_100196,S_500324,Part-time,Driving,Paid,2,2,8876.5,Fuel_Scarcity,2026-04-19 21:47:21.689607,2026-04-20 05:47:21.689607
JOB_00198,T_100465,S_502494,Part-time,Heavy Lifting,Paid,4,2,3492.57,Fuel_Scarcity,2026-04-18 21:47:21.691800,2026-04-19 14:47:21.691800
JOB_00199,T_100440,S_504733,On-call,Heavy Lifting,Paid,2,5,9636.84,Fuel_Scarcity,2026-04-19 21:47:21.693926,2026-04-20 16:47:21.693926
JOB_00200,T_100999,S_503818,Part-time,Sales,Paid,4,1,5845.25,Normal,2026-02-25 21:47:21.696044,2026-02-26 05:47:21.696044
JOB_00201,T_100856,S_501200,One-off,Logistics,Paid,2,5,10449.36,Rainy_Day,2026-03-22 21:47:21.698167,2026-03-23 15:47:21.698167
JOB_00202,T_100654,S_503623,On-call,Packaging,Paid,1,2,2091.94,Normal,2026-04-23 21:47:21.700286,2026-04-24 05:47:21.700286
JOB_00203,T_100685,S_500535,Full-time,Packaging,Paid,1,1,2743.37,Normal,2026-05-02 21:47:21.703675,2026-05-03 04:47:21.703675
JOB_00204,T_100203,S_502503,Part-time,Sales,Paid,5,2,5577.19,Rainy_Day,2026-02-20 21:47:21.705922,2026-02-21 20:47:21.705922
JOB_00205,T_100982,S_504630,One-off,Driving,Paid,4,2,5236.56,Rainy_Day,2026-03-23 21:47:21.708034,2026-03-24 10:47:21.708034
JOB_00206,T_100727,S_501447,On-call,Packaging,Paid,2,4,4806.79,Normal,2026-02-20 21:47:21.710161,2026-02-21 14:47:21.710161
JOB_00207,T_100775,S_500570,On-call,Heavy Lifting,Paid,2,5,5543.72,Normal,2026-04-22 21:47:21.712260,2026-04-23 08:47:21.712260
JOB_00208,T_100007,S_503087,Part-time,Heavy Lifting,Paid,4,1,5417.09,Normal,2026-05-07 21:47:21.714345,2026-05-08 01:47:21.714345
JOB_00209,T_100663,S_504053,Part-time,Sales,Paid,3,5,3718.51,Normal,2026-04-29 21:47:21.716446,2026-04-30 03:47:21.716446
JOB_00210,T_100589,S_500860,One-off,Driving,Paid,5,2,4121.41,Normal,2026-04-30 21:47:21.719185,2026-05-01 14:47:21.719185
JOB_00211,T_100893,S_502544,On-call,Logistics,Paid,5,1,9123.1,Normal,2026-04-22 21:47:21.721885,2026-04-23 15:47:21.721885
JOB_00212,T_100199,S_502866,On-call,Logistics,Paid,5,4,5914.14,Normal,2026-03-09 21:47:21.724064,2026-03-10 17:47:21.724064
JOB_00213,T_100217,S_503930,Part-time,Heavy Lifting,Paid,3,2,10999.64,Normal,2026-05-08 21:47:21.726371,2026-05-09 20:47:21.726371
JOB_00214,T_100798,S_503467,One-off,Stock Counting,Paid,5,3,3415.46,Rainy_Day,2026-02-18 21:47:21.728515,2026-02-19 08:47:21.728515
JOB_00215,T_100437,S_501030,One-off,Sales,Paid,1,2,5364.47,Normal,2026-02-22 21:47:21.730639,2026-02-23 21:47:21.730639
JOB_00216,T_100653,S_500490,One-off,Stock Counting,Paid,1,1,11680.75,Normal,2026-05-08 21:47:21.732758,2026-05-09 01:47:21.732758
JOB_00217,T_100015,S_501568,Part-time,Driving,Paid,4,2,4771.29,Normal,2026-03-29 21:47:21.736906,2026-03-30 20:47:21.736906
JOB_00218,T_100865,S_504935,On-call,Logistics,Paid,1,3,5407.53,Rainy_Day,2026-04-15 21:47:21.739234,2026-04-16 09:47:21.739234
JOB_00219,T_100178,S_500567,Full-time,Heavy Lifting,Paid,2,3,9544.07,Normal,2026-04-12 21:47:21.741034,2026-04-13 21:47:21.741034
JOB_00220,T_100487,S_500994,On-call,Driving,Paid,4,1,8603.56,Normal,2026-05-04 21:47:21.742845,2026-05-05 11:47:21.742845
JOB_00221,T_100575,S_501421,Part-time,Packaging,Paid,3,5,10068.49,Fuel_Scarcity,2026-03-10 21:47:21.744629,2026-03-11 10:47:21.744629
JOB_00222,T_100625,S_502125,On-call,Heavy Lifting,Paid,1,4,8069.67,Normal,2026-02-25 21:47:21.746416,2026-02-26 02:47:21.746416
JOB_00223,T_100670,S_503316,One-off,Heavy Lifting,Paid,4,4,6220.2,Rainy_Day,2026-04-28 21:47:21.748188,2026-04-29 18:47:21.748188
JOB_00224,T_100671,S_503912,On-call,Stock Counting,Paid,5,1,5531.45,Fuel_Scarcity,2026-03-30 21:47:21.750326,2026-03-31 14:47:21.750326
JOB_00225,T_100443,S_502476,One-off,Heavy Lifting,Paid,2,1,9914.54,Normal,2026-03-21 21:47:21.753197,2026-03-22 14:47:21.753197
JOB_00226,T_100738,S_501670,On-call,Heavy Lifting,Paid,3,2,2967.27,Normal,2026-02-25 21:47:21.755835,2026-02-26 20:47:21.755835
JOB_00227,T_100125,S_503092,Full-time,Heavy Lifting,Paid,4,3,9435.0,Normal,2026-04-28 21:47:21.758038,2026-04-29 02:47:21.758038
JOB_00228,T_100265,S_501724,On-call,Stock Counting,Paid,4,1,10973.39,Normal,2026-03-23 21:47:21.760178,2026-03-24 19:47:21.760178
JOB_00229,T_100297,S_502014,Part-time,Heavy Lifting,Paid,1,5,3476.8,Normal,2026-03-20 21:47:21.762304,2026-03-21 20:47:21.762304
JOB_00230,T_100495,S_501193,Full-time,Heavy Lifting,Paid,3,3,10209.38,Fuel_Scarcity,2026-04-20 21:47:21.764415,2026-04-21 09:47:21.764415
JOB_00231,T_100478,S_504985,One-off,Logistics,Paid,2,3,2543.4,Rainy_Day,2026-03-17 21:47:21.766866,2026-03-18 14:47:21.766866
JOB_00232,T_100757,S_501912,On-call,Logistics,Paid,4,2,5311.56,Normal,2026-03-17 21:47:21.769767,2026-03-18 13:47:21.769767
JOB_00233,T_100073,S_504197,One-off,Sales,Paid,5,1,10465.98,Normal,2026-03-12 21:47:21.772251,2026-03-13 08:47:21.772251
JOB_00234,T_100423,S_502592,One-off,Logistics,Paid,4,4,4518.78,Fuel_Scarcity,2026-04-24 21:47:21.774420,2026-04-25 09:47:21.774420
JOB_00235,T_100343,S_500161,On-call,Sales,Paid,3,3,4226.61,Normal,2026-04-01 21:47:21.776549,2026-04-02 04:47:21.776549
JOB_00236,T_100413,S_503254,One-off,Driving,Paid,2,2,7616.5,Normal,2026-03-02 21:47:21.778660,2026-03-03 10:47:21.778660
JOB_00237,T_100057,S_501762,Full-time,Stock Counting,Paid,1,2,6832.45,Normal,2026-02-17 21:47:21.780765,2026-02-18 11:47:21.780765
JOB_00238,T_100878,S_501060,Part-time,Logistics,Paid,1,3,7280.47,Normal,2026-03-06 21:47:21.782741,2026-03-07 11:47:21.782741
JOB_00239,T_100466,S_503800,On-call,Stock Counting,Paid,4,5,3737.44,Fuel_Scarcity,2026-04-25 21:47:21.784521,2026-04-26 01:47:21.784521
JOB_00240,T_100013,S_501001,One-off,Logistics,Paid,5,5,9204.9,Normal,2026-03-01 21:47:21.787361,2026-03-02 08:47:21.787361
JOB_00241,T_100990,S_504375,One-off,Heavy Lifting,Paid,4,5,8512.34,Rainy_Day,2026-03-28 21:47:21.789484,2026-03-29 18:47:21.789484
JOB_00242,T_100679,S_502674,Full-time,Sales,Paid,5,5,2965.84,Rainy_Day,2026-02-23 21:47:21.791610,2026-02-24 20:47:21.791610
JOB_00243,T_100468,S_501483,On-call,Heavy Lifting,Paid,3,3,9402.07,Rainy_Day,2026-03-09 21:47:21.793711,2026-03-10 01:47:21.793711
JOB_00244,T_100701,S_503537,On-call,Heavy Lifting,Paid,5,5,8905.67,Rainy_Day,2026-04-27 21:47:21.795838,2026-04-28 17:47:21.795838
JOB_00245,T_100228,S_500094,Part-time,Stock Counting,Paid,2,5,2468.22,Normal,2026-04-20 21:47:21.797903,2026-04-21 14:47:21.797903
JOB_00246,T_100591,S_503406,Part-time,Sales,Paid,3,1,9576.64,Normal,2026-03-31 21:47:21.799693,2026-04-01 18:47:21.799693
JOB_00247,T_100521,S_500141,Part-time,Packaging,Paid,4,1,4667.17,Normal,2026-02-11 21:47:21.801617,2026-02-12 08:47:21.801617
JOB_00248,T_100861,S_502937,Part-time,Heavy Lifting,Paid,4,4,3573.27,Rainy_Day,2026-04-18 21:47:21.804301,2026-04-19 14:47:21.804301
JOB_00249,T_100608,S_502387,One-off,Heavy Lifting,Paid,4,5,10516.83,Normal,2026-04-15 21:47:21.806432,2026-04-16 01:47:21.806432
JOB_00250,T_100285,S_500858,Part-time,Driving,Paid,2,1,2623.04,Normal,2026-03-16 21:47:21.808532,2026-03-17 08:47:21.808532
JOB_00251,T_100360,S_501361,Full-time,Driving,Paid,3,4,2394.34,Normal,2026-03-24 21:47:21.810624,2026-03-25 13:47:21.810624
JOB_00252,T_100500,S_504597,Part-time,Heavy Lifting,Paid,4,1,6789.02,Rainy_Day,2026-03-23 21:47:21.812778,2026-03-24 17:47:21.812778
JOB_00253,T_100315,S_500017,One-off,Packaging,Paid,2,3,10164.38,Normal,2026-05-06 21:47:21.816302,2026-05-07 18:47:21.816302
JOB_00254,T_100545,S_504463,Part-time,Stock Counting,Paid,2,1,11371.13,Normal,2026-05-06 21:47:21.818368,2026-05-07 18:47:21.818368
JOB_00255,T_100562,S_500300,Part-time,Packaging,Paid,2,5,11843.4,Rainy_Day,2026-02-17 21:47:21.821495,2026-02-18 11:47:21.821495
JOB_00256,T_100561,S_504016,On-call,Sales,Paid,1,4,8670.21,Normal,2026-03-07 21:47:21.824227,2026-03-08 01:47:21.824227
JOB_00257,T_100992,S_500546,One-off,Driving,Paid,3,4,5525.75,Fuel_Scarcity,2026-04-26 21:47:21.826342,2026-04-27 20:47:21.826342
JOB_00258,T_100665,S_503839,Part-time,Logistics,Paid,3,2,3399.57,Fuel_Scarcity,2026-03-03 21:47:21.828610,2026-03-04 18:47:21.828610
JOB_00259,T_100816,S_504812,Full-time,Heavy Lifting,Paid,5,3,9866.69,Normal,2026-04-12 21:47:21.830755,2026-04-13 09:47:21.830755
JOB_00260,T_100574,S_501063,On-call,Logistics,Paid,5,4,9696.46,Normal,2026-04-26 21:47:21.832864,2026-04-27 14:47:21.832864
JOB_00261,T_100555,S_501439,On-call,Stock Counting,Paid,5,5,11591.41,Normal,2026-02-14 21:47:21.835310,2026-02-15 13:47:21.835310
JOB_00262,T_100943,S_502344,Full-time,Stock Counting,Paid,2,2,5523.61,Normal,2026-03-19 21:47:21.837884,2026-03-20 03:47:21.837884
JOB_00263,T_100452,S_504109,Full-time,Sales,Paid,3,5,11332.92,Fuel_Scarcity,2026-03-26 21:47:21.840000,2026-03-27 05:47:21.840000
JOB_00264,T_100529,S_504360,Full-time,Stock Counting,Paid,2,5,7722.55,Normal,2026-04-19 21:47:21.842088,2026-04-20 09:47:21.842088
JOB_00265,T_100409,S_503072,One-off,Logistics,Paid,1,2,9190.78,Normal,2026-03-31 21:47:21.844375,2026-04-01 01:47:21.844375
JOB_00266,T_100841,S_501494,Part-time,Heavy Lifting,Paid,2,1,9707.24,Normal,2026-04-17 21:47:21.846508,2026-04-18 08:47:21.846508
JOB_00267,T_100796,S_503052,On-call,Driving,Paid,3,1,10138.12,Fuel_Scarcity,2026-04-15 21:47:21.848616,2026-04-16 10:47:21.848616
JOB_00268,T_100644,S_502385,On-call,Stock Counting,Paid,2,4,9797.03,Normal,2026-02-24 21:47:21.850676,2026-02-25 01:47:21.850676
JOB_00269,T_100298,S_503924,On-call,Driving,Paid,1,2,3712.03,Normal,2026-03-30 21:47:21.853587,2026-03-31 21:47:21.853587
JOB_00270,T_100385,S_504078,Full-time,Sales,Paid,2,3,8925.32,Rainy_Day,2026-04-23 21:47:21.855870,2026-04-24 15:47:21.855870
JOB_00271,T_100086,S_502962,One-off,Driving,Paid,4,5,9329.05,Normal,2026-04-06 21:47:21.858016,2026-04-07 09:47:21.858016
JOB_00272,T_100511,S_502372,On-call,Driving,Paid,1,5,8926.21,Normal,2026-04-09 21:47:21.860227,2026-04-10 04:47:21.860227
JOB_00273,T_100961,S_500312,One-off,Heavy Lifting,Paid,2,2,9820.52,Normal,2026-05-06 21:47:21.862040,2026-05-07 15:47:21.862040
JOB_00274,T_100335,S_501239,Part-time,Heavy Lifting,Paid,4,5,4236.21,Normal,2026-03-05 21:47:21.863843,2026-03-06 20:47:21.863843
JOB_00275,T_100286,S_502005,On-call,Logistics,Paid,5,5,5796.9,Fuel_Scarcity,2026-04-26 21:47:21.865632,2026-04-27 11:47:21.865632
JOB_00276,T_100338,S_502367,On-call,Packaging,Paid,4,1,3849.33,Fuel_Scarcity,2026-04-16 21:47:21.867426,2026-04-17 14:47:21.867426
JOB_00277,T_100367,S_502983,On-call,Heavy Lifting,Paid,5,1,7222.21,Normal,2026-04-24 21:47:21.870297,2026-04-25 10:47:21.870297
JOB_00278,T_100677,S_502895,Part-time,Sales,Paid,3,3,8511.1,Normal,2026-03-24 21:47:21.872505,2026-03-25 06:47:21.872505
JOB_00279,T_100245,S_503971,On-call,Driving,Paid,2,2,5201.59,Rainy_Day,2026-05-08 21:47:21.874636,2026-05-09 08:47:21.874636
JOB_00280,T_100840,S_502319,Part-time,Driving,Paid,2,4,8160.31,Fuel_Scarcity,2026-03-27 21:47:21.876881,2026-03-28 15:47:21.876881
JOB_00281,T_100881,S_502025,Full-time,Packaging,Paid,1,4,11159.99,Normal,2026-04-09 21:47:21.879004,2026-04-10 13:47:21.879004
JOB_00282,T_100755,S_500602,One-off,Logistics,Paid,4,2,6584.75,Normal,2026-03-01 21:47:21.881115,2026-03-02 18:47:21.881115
JOB_00283,T_100093,S_502383,Full-time,Driving,Paid,2,1,9225.91,Normal,2026-03-23 21:47:21.883218,2026-03-24 03:47:21.883218
JOB_00284,T_100885,S_501162,On-call,Logistics,Paid,5,1,9151.24,Normal,2026-03-26 21:47:21.885666,2026-03-27 16:47:21.885666
JOB_00285,T_100733,S_503091,Full-time,Stock Counting,Paid,4,4,8802.6,Normal,2026-05-06 21:47:21.888542,2026-05-07 09:47:21.888542
JOB_00286,T_100186,S_502042,Full-time,Stock Counting,Paid,2,5,6347.06,Rainy_Day,2026-04-15 21:47:21.890868,2026-04-16 19:47:21.890868
JOB_00287,T_100685,S_503619,On-call,Logistics,Paid,2,2,2531.47,Normal,2026-05-11 21:47:21.894765,2026-05-12 16:47:21.894765
JOB_00288,T_100596,S_501864,Full-time,Driving,Paid,2,3,11460.44,Normal,2026-04-12 21:47:21.897007,2026-04-13 09:47:21.897007
JOB_00289,T_100876,S_503308,On-call,Driving,Paid,3,4,5938.62,Normal,2026-03-01 21:47:21.899168,2026-03-02 13:47:21.899168
JOB_00290,T_100530,S_502707,One-off,Heavy Lifting,Paid,3,5,4156.52,Fuel_Scarcity,2026-02-20 21:47:21.901309,2026-02-21 16:47:21.901309
JOB_00291,T_100166,S_504311,On-call,Packaging,Paid,5,5,5849.19,Rainy_Day,2026-04-04 21:47:21.904405,2026-04-05 01:47:21.904405
JOB_00292,T_100879,S_501797,Part-time,Stock Counting,Paid,5,5,9084.65,Normal,2026-03-15 21:47:21.906791,2026-03-16 16:47:21.906791
JOB_00293,T_100710,S_504164,One-off,Heavy Lifting,Paid,4,1,9800.11,Normal,2026-05-04 21:47:21.908768,2026-05-05 18:47:21.908768
JOB_00294,T_100156,S_501422,Full-time,Packaging,Paid,3,4,11078.96,Normal,2026-03-21 21:47:21.910553,2026-03-22 21:47:21.910553
JOB_00295,T_100717,S_501543,Part-time,Driving,Paid,2,4,10236.92,Normal,2026-02-13 21:47:21.912326,2026-02-14 02:47:21.912326
JOB_00296,T_100500,S_500899,Part-time,Heavy Lifting,Paid,5,1,3401.5,Fuel_Scarcity,2026-03-29 21:47:21.914098,2026-03-30 04:47:21.914098
JOB_00297,T_100241,S_503710,Full-time,Sales,Paid,1,1,11665.44,Rainy_Day,2026-03-04 21:47:21.915873,2026-03-05 09:47:21.915873
JOB_00298,T_100787,S_502420,On-call,Driving,Paid,2,5,8279.2,Normal,2026-03-05 21:47:21.917640,2026-03-06 15:47:21.917640
JOB_00299,T_100917,S_504689,One-off,Sales,Paid,2,4,11678.55,Fuel_Scarcity,2026-03-27 21:47:21.920874,2026-03-28 02:47:21.920874
JOB_00300,T_100144,S_502420,On-call,Heavy Lifting,Paid,5,2,11751.92,Normal,2026-04-16 21:47:21.923369,2026-04-17 21:47:21.923369
JOB_00301,T_100336,S_503972,Part-time,Heavy Lifting,Paid,4,3,8351.95,Rainy_Day,2026-03-21 21:47:21.925651,2026-03-22 12:47:21.925651
JOB_00302,T_100177,S_502491,Full-time,Logistics,Paid,3,3,4206.16,Normal,2026-04-07 21:47:21.927784,2026-04-08 08:47:21.927784
JOB_00303,T_100490,S_502629,Part-time,Packaging,Paid,1,4,2934.79,Rainy_Day,2026-02-27 21:47:21.929902,2026-02-28 05:47:21.929902
JOB_00304,T_100802,S_502175,Part-time,Heavy Lifting,Paid,2,1,10722.16,Normal,2026-05-10 21:47:21.932014,2026-05-11 11:47:21.932014
JOB_00305,T_100088,S_500831,Part-time,Packaging,Paid,2,5,4653.11,Normal,2026-04-10 21:47:21.934114,2026-04-11 02:47:21.934114
JOB_00306,T_100759,S_501749,Part-time,Packaging,Paid,3,3,9067.63,Fuel_Scarcity,2026-03-27 21:47:21.937371,2026-03-28 17:47:21.937371
JOB_00307,T_100659,S_502237,On-call,Heavy Lifting,Paid,3,1,7160.88,Rainy_Day,2026-04-21 21:47:21.939562,2026-04-22 04:47:21.939562
JOB_00308,T_100582,S_503141,One-off,Heavy Lifting,Paid,2,4,7661.32,Rainy_Day,2026-05-06 21:47:21.941359,2026-05-07 09:47:21.941359
JOB_00309,T_100790,S_504318,Full-time,Driving,Paid,1,1,10876.91,Fuel_Scarcity,2026-05-03 21:47:21.943144,2026-05-04 20:47:21.943144
JOB_00310,T_100806,S_501257,Part-time,Heavy Lifting,Paid,4,5,6736.91,Normal,2026-04-21 21:47:21.944916,2026-04-22 10:47:21.944916
JOB_00311,T_100384,S_503951,Part-time,Logistics,Paid,4,5,8439.92,Normal,2026-04-24 21:47:21.946700,2026-04-25 04:47:21.946700
JOB_00312,T_100228,S_500934,One-off,Packaging,Paid,1,3,6852.85,Fuel_Scarcity,2026-04-11 21:47:21.948514,2026-04-12 03:47:21.948514
JOB_00313,T_100118,S_500301,One-off,Driving,Paid,2,2,5448.01,Normal,2026-04-24 21:47:21.950282,2026-04-25 01:47:21.950282
JOB_00314,T_100754,S_504106,Full-time,Sales,Paid,3,2,2556.69,Normal,2026-03-22 21:47:21.952873,2026-03-23 02:47:21.952873
JOB_00315,T_100897,S_500891,Full-time,Sales,Paid,5,4,4047.53,Rainy_Day,2026-02-15 21:47:21.955607,2026-02-16 17:47:21.955607
JOB_00316,T_100601,S_501897,Part-time,Packaging,Paid,5,3,7960.59,Normal,2026-04-21 21:47:21.957750,2026-04-22 17:47:21.957750
JOB_00317,T_100494,S_501912,One-off,Heavy Lifting,Paid,4,3,7794.38,Normal,2026-03-24 21:47:21.959871,2026-03-25 14:47:21.959871
JOB_00318,T_100954,S_501431,Part-time,Heavy Lifting,Paid,2,3,10981.35,Normal,2026-04-07 21:47:21.961980,2026-04-08 19:47:21.961980
JOB_00319,T_100558,S_500713,One-off,Packaging,Paid,3,3,8594.21,Normal,2026-02-16 21:47:21.964090,2026-02-17 02:47:21.964090
JOB_00320,T_100127,S_501033,On-call,Sales,Paid,2,5,8180.27,Rainy_Day,2026-04-23 21:47:21.966189,2026-04-24 07:47:21.966189
JOB_00321,T_100871,S_504583,Part-time,Sales,Paid,3,5,10477.97,Normal,2026-03-29 21:47:21.968602,2026-03-30 02:47:21.968602
JOB_00322,T_100525,S_502914,On-call,Packaging,Paid,3,3,5004.83,Rainy_Day,2026-05-08 21:47:21.972520,2026-05-09 15:47:21.972520
JOB_00323,T_100560,S_501287,One-off,Sales,Paid,3,2,3460.4,Normal,2026-03-03 21:47:21.974427,2026-03-04 16:47:21.974427
JOB_00324,T_100480,S_500826,On-call,Sales,Paid,3,1,10683.05,Rainy_Day,2026-02-14 21:47:21.976212,2026-02-15 20:47:21.976212
JOB_00325,T_100193,S_502735,Full-time,Heavy Lifting,Paid,2,5,2687.18,Normal,2026-03-30 21:47:21.977989,2026-03-31 10:47:21.977989
JOB_00326,T_100983,S_504573,Full-time,Driving,Paid,5,5,8869.89,Fuel_Scarcity,2026-05-01 21:47:21.979771,2026-05-02 18:47:21.979771
JOB_00327,T_100581,S_503025,One-off,Sales,Paid,1,1,6098.81,Normal,2026-03-08 21:47:21.981550,2026-03-09 21:47:21.981550
JOB_00328,T_100460,S_501663,Part-time,Sales,Paid,2,2,11735.13,Normal,2026-04-17 21:47:21.983320,2026-04-18 10:47:21.983320
JOB_00329,T_100556,S_501366,On-call,Logistics,Paid,2,2,10182.4,Normal,2026-02-18 21:47:21.985836,2026-02-19 16:47:21.985836
JOB_00330,T_100084,S_500199,One-off,Stock Counting,Paid,1,4,7180.12,Normal,2026-02-17 21:47:21.987962,2026-02-18 15:47:21.987962
JOB_00331,T_100940,S_503404,Full-time,Logistics,Paid,2,3,7071.63,Rainy_Day,2026-03-13 21:47:21.989833,2026-03-14 08:47:21.989833
JOB_00332,T_100326,S_500145,On-call,Sales,Paid,3,5,8021.04,Rainy_Day,2026-04-30 21:47:21.991639,2026-05-01 07:47:21.991639
JOB_00333,T_100659,S_502448,One-off,Logistics,Paid,3,1,10712.51,Normal,2026-04-19 21:47:21.993415,2026-04-20 15:47:21.993415
JOB_00334,T_100249,S_502060,Part-time,Sales,Paid,1,2,8817.27,Normal,2026-03-27 21:47:21.995187,2026-03-28 04:47:21.995187
JOB_00335,T_100734,S_501094,Part-time,Stock Counting,Paid,4,1,6450.72,Normal,2026-02-18 21:47:21.996968,2026-02-19 13:47:21.996968
JOB_00336,T_100886,S_503839,One-off,Logistics,Paid,5,5,4910.59,Fuel_Scarcity,2026-03-23 21:47:21.998743,2026-03-24 16:47:21.998743
JOB_00337,T_100238,S_502339,One-off,Stock Counting,Paid,5,2,8753.85,Rainy_Day,2026-05-11 21:47:22.000528,2026-05-12 21:47:22.000528
JOB_00338,T_100328,S_501061,One-off,Logistics,Paid,4,4,3538.46,Fuel_Scarcity,2026-02-28 21:47:22.003603,2026-03-01 08:47:22.003603
JOB_00339,T_100962,S_503108,One-off,Stock Counting,Paid,3,4,11688.55,Normal,2026-03-01 21:47:22.005880,2026-03-02 16:47:22.005880
JOB_00340,T_100801,S_500757,One-off,Stock Counting,Paid,1,1,4545.44,Rainy_Day,2026-04-11 21:47:22.008023,2026-04-12 04:47:22.008023
JOB_00341,T_100582,S_503836,Part-time,Stock Counting,Paid,1,2,7785.99,Rainy_Day,2026-05-07 21:47:22.010155,2026-05-08 19:47:22.010155
JOB_00342,T_100819,S_501883,Part-time,Logistics,Paid,2,5,2477.96,Normal,2026-03-11 21:47:22.012277,2026-03-12 04:47:22.012277
JOB_00343,T_100916,S_501042,Part-time,Packaging,Paid,2,1,11802.77,Normal,2026-03-10 21:47:22.014390,2026-03-11 11:47:22.014390
JOB_00344,T_100626,S_500770,Full-time,Packaging,Paid,4,3,2400.39,Normal,2026-03-23 21:47:22.016497,2026-03-24 07:47:22.016497
JOB_00345,T_100875,S_503897,On-call,Heavy Lifting,Paid,2,1,8736.51,Fuel_Scarcity,2026-02-26 21:47:22.019123,2026-02-27 08:47:22.019123
JOB_00346,T_100353,S_503063,Full-time,Driving,Paid,2,4,6409.23,Fuel_Scarcity,2026-03-27 21:47:22.021690,2026-03-28 20:47:22.021690
JOB_00347,T_100302,S_504099,On-call,Driving,Paid,1,1,11649.88,Normal,2026-03-04 21:47:22.023867,2026-03-05 12:47:22.023867
JOB_00348,T_100983,S_502309,One-off,Sales,Paid,4,4,2924.72,Rainy_Day,2026-04-15 21:47:22.026015,2026-04-16 04:47:22.026015
JOB_00349,T_100002,S_503763,On-call,Logistics,Paid,1,1,6004.45,Normal,2026-04-24 21:47:22.028134,2026-04-25 08:47:22.028134
JOB_00350,T_100986,S_504582,One-off,Stock Counting,Paid,5,5,10978.59,Normal,2026-02-13 21:47:22.030249,2026-02-14 12:47:22.030249
JOB_00351,T_100638,S_503127,One-off,Sales,Paid,5,1,8201.82,Fuel_Scarcity,2026-03-23 21:47:22.032495,2026-03-24 16:47:22.032495
